Prompt	Decay [480nm]	Decay [484nm]	Decay [488nm]	Decay [492nm]	Decay [496nm]	Decay [500nm]	Decay [504nm]	Decay [508nm]	Decay [512nm]	Decay [516nm]	Decay [520nm]	Decay [524nm]	Decay [528nm]	Decay [532nm]	Decay [536nm]	Decay [540nm]	Decay [544nm]	Decay [548nm]	Decay [552nm]	Decay [556nm]	Decay [560nm]	Decay [564nm]	Decay [568nm]	Decay [572nm]	Decay [576nm]	Decay [580nm]	Decay [584nm]	Decay [588nm]	Decay [592nm]	Decay [596nm]	Decay [600nm]	Decay [604nm]	Decay [608nm]	Decay [612nm]	Decay [616nm]	Decay [620nm]	Decay [624nm]	Decay [628nm]	Decay [632nm]	Decay [636nm]	Decay [640nm]	Decay [644nm]	Decay [648nm]	Decay [652nm]	Decay [656nm]	Decay [660nm]	Decay [664nm]	Decay [668nm]	Decay [672nm]	Decay [676nm]	Decay [680nm]	Decay [684nm]	Decay [688nm]	Decay [692nm]	Decay [696nm]	Decay [700nm]	Decay [704nm]	Decay [708nm]
0	0	0	1	1	0	0	1	2	0	1	1	3	6	4	13	10	13	10	9	23	15	10	7	12	5	7	8	2	8	3	5	1	2	2	3	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2	0	0	0	0	0	0	0	2	1	1	0	7	3	4	9	12	10	13	16	13	14	14	11	11	11	7	7	6	9	4	1	0	2	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	1	4	6	3	7	8	8	13	15	11	13	9	11	7	10	9	7	6	7	3	4	2	5	4	0	1	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	1	0	0	1	4	2	6	6	8	8	6	12	15	10	18	11	6	11	3	5	7	8	3	3	6	1	2	1	0	3	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	1	4	3	4	3	7	10	10	16	16	16	11	5	15	9	6	5	5	6	1	5	5	1	1	4	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	1	1	0	2	0	3	5	2	6	8	10	6	12	10	10	19	7	6	8	12	6	5	5	9	3	6	3	3	3	3	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	1	0	1	5	6	6	7	9	15	11	10	9	8	13	9	3	6	5	8	8	1	0	3	5	5	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	0	0	0	3	0	1	1	0	5	7	8	12	11	10	13	14	15	15	9	10	8	11	5	2	6	6	5	5	3	2	4	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	0	1	0	0	0	3	6	5	7	8	12	10	17	15	9	10	12	6	8	4	2	3	6	6	2	3	3	2	1	2	3	1	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0
0	1	2	0	0	0	0	1	1	0	3	2	5	5	6	4	11	8	20	13	16	17	9	9	10	7	9	9	3	4	2	3	4	6	3	3	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	1	0	1	4	4	3	10	9	13	14	8	10	17	8	10	8	10	5	5	6	3	4	6	4	4	6	2	1	2	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	0	2	0	0	3	5	6	7	10	12	15	9	11	21	11	4	7	7	12	9	7	7	4	4	1	1	2	2	1	0	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	0	1	1	0	3	3	7	6	12	9	18	14	12	15	10	7	14	5	8	9	2	7	2	1	4	1	5	2	1	2	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	2	3	2	0	0	4	6	6	8	5	10	12	8	9	19	9	9	12	9	3	9	5	9	3	4	4	3	1	1	1	3	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	2	2	4	5	6	15	3	9	8	15	11	9	9	8	11	6	5	5	6	3	5	2	3	1	2	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	0	1	3	5	4	3	4	3	11	13	10	14	13	15	14	8	7	7	10	4	3	9	6	3	7	3	4	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	1	1	1	0	5	6	8	12	13	6	6	13	9	10	18	8	9	4	5	10	4	2	2	1	3	1	2	1	2	2	3	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	1	1	1	0	2	1	1	1	4	6	5	12	6	12	11	17	9	11	9	7	5	7	6	9	3	4	3	1	1	1	3	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	1	0	0	0	0	1	1	1	5	4	9	6	11	14	16	14	11	7	16	7	9	8	5	5	4	1	1	2	4	2	1	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	1	0	0	0	0	0	2	0	2	0	0	5	7	10	10	13	17	13	11	17	10	9	8	6	5	4	6	6	5	4	3	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	0	0	0	0	0	1	1	1	2	0	6	9	6	14	19	15	15	10	10	15	7	5	7	11	2	6	5	2	4	8	0	2	3	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	3	1	0	1	1	5	9	9	9	10	12	10	12	15	11	11	10	10	8	8	2	7	3	3	5	2	4	2	3	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	1	0	1	2	4	11	6	9	8	12	12	7	9	7	9	5	7	1	7	5	2	4	2	3	2	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	0	0	0	2	1	2	8	4	3	15	7	20	9	14	9	6	6	10	7	7	8	6	9	0	7	0	1	2	6	3	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0	0	0	0	0	0	0	3	4	4	7	9	13	16	6	14	11	13	15	9	6	7	6	7	4	4	4	4	2	2	0	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	2	1	1	4	8	4	7	14	9	11	15	12	10	9	9	8	6	6	4	4	3	7	3	6	6	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	1	1	4	2	3	10	12	10	9	10	9	5	12	9	5	14	8	8	5	6	6	4	5	5	1	1	3	0	1	1	0	1	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	2	1	0	1	9	5	7	3	9	11	17	6	10	10	16	14	13	13	7	9	12	4	4	2	3	6	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	1	2	0	1	4	3	7	3	5	13	13	7	13	7	13	9	4	5	9	5	4	2	3	2	2	3	1	3	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	2	1	4	7	3	1	11	10	13	8	17	9	13	10	10	10	13	7	5	5	8	3	3	1	1	2	4	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	2	4	5	8	10	8	18	11	11	6	14	13	12	7	12	6	6	7	3	4	3	2	3	2	0	2	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	1	0	0	2	0	2	0	1	3	3	2	7	4	10	5	12	13	12	13	13	10	8	9	5	5	4	4	6	3	5	4	1	5	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	3	2	5	7	12	10	11	14	10	13	7	8	9	5	13	8	2	4	5	8	3	3	5	6	1	2	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	3	2	4	11	10	10	11	5	17	12	16	16	9	7	8	2	6	6	5	2	4	0	1	1	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	0	1	1	1	2	5	3	9	10	10	7	15	17	11	9	13	12	12	6	6	7	8	5	6	4	4	3	3	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	0	1	0	3	0	3	4	3	3	9	8	10	12	15	15	11	13	11	8	8	7	8	4	6	7	3	2	4	4	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	2	0	8	5	13	7	12	16	15	11	12	8	6	6	5	7	5	7	6	4	4	3	1	2	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	1	0	1	8	3	7	10	10	14	15	14	16	18	11	15	11	14	5	8	8	4	7	4	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	2	2	3	3	6	6	10	7	9	15	19	12	7	6	14	9	3	2	8	2	10	4	1	3	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	2	0	1	1	1	4	6	9	15	14	12	17	14	11	16	11	12	3	10	2	9	1	2	2	3	6	1	2	1	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	2	0	1	6	2	4	10	10	13	9	19	8	12	11	9	11	8	11	8	6	6	5	4	6	2	1	2	1	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	0	2	1	1	3	2	10	7	8	15	9	9	10	9	16	11	6	8	10	6	6	3	4	5	2	3	3	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	0	0	1	0	0	0	0	0	0	5	1	4	9	10	12	15	13	11	8	16	8	14	8	8	5	10	9	8	1	6	1	2	1	3	0	3	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	2	1	5	2	9	8	6	15	10	13	8	10	9	8	5	6	2	11	6	1	5	2	0	2	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	2	0	0	0	1	8	3	6	6	8	14	15	12	11	13	8	13	13	7	4	2	8	7	3	3	2	3	1	1	3	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	1	1	1	0	0	0	0	2	0	3	3	4	5	7	10	8	19	7	11	15	11	14	8	9	3	6	2	2	5	1	4	4	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	1	1	1	1	2	3	9	12	11	16	11	10	13	10	9	7	6	6	7	6	5	5	6	3	3	3	5	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	2	0	0	0	6	6	6	4	9	10	11	14	15	14	9	18	5	5	5	8	7	7	5	1	3	5	2	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	1	1	1	2	8	7	9	12	6	9	6	9	17	14	15	12	11	3	11	5	3	9	4	4	4	4	4	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	2	1	0	2	1	2	4	6	9	9	12	11	4	11	14	12	13	7	14	5	6	1	3	4	5	4	1	1	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	1	0	1	0	0	2	4	2	10	9	10	6	17	12	10	6	11	11	8	6	6	6	5	3	7	3	4	2	1	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	2	1	1	8	9	10	8	12	11	13	7	13	9	12	19	6	10	5	4	3	5	2	2	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	10	17	10	14	14	10	17	12	9	6	7	8	5	5	5	0	5	5	3	2	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	2	1	1	1	3	4	2	7	6	8	9	4	15	12	12	9	6	10	7	3	4	9	5	5	2	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	1	1	0	0	0	3	1	3	5	8	8	10	10	4	9	15	18	6	4	8	6	8	10	7	1	4	2	3	5	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	1	2	1	4	3	3	10	9	5	11	12	14	17	10	9	6	7	6	8	10	13	2	5	5	1	2	2	0	1	3	1	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	1	4	5	5	7	14	10	10	12	5	9	10	5	12	5	7	4	6	3	6	3	2	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2	0	0	0	1	0	0	1	0	1	1	3	4	12	10	10	11	13	17	14	4	5	5	6	8	10	7	6	4	3	5	4	5	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	3	5	7	8	10	7	12	16	11	9	11	10	13	15	3	3	9	4	5	2	4	4	3	0	3	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	1	0	0	0	2	0	0	2	0	4	5	2	2	6	7	13	12	16	11	11	11	7	5	5	9	10	12	7	3	3	0	4	3	6	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	1	1	3	6	8	11	12	10	11	12	11	9	4	9	7	6	3	6	3	13	2	1	3	2	1	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	2	0	0	0	1	0	0	3	5	8	12	12	5	5	14	17	22	15	11	11	13	6	12	10	3	0	5	1	5	3	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	1	0	5	3	3	8	17	8	10	5	10	10	15	7	11	9	2	8	6	6	2	3	3	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	4	2	5	5	11	9	8	9	13	20	17	14	7	4	9	7	10	2	9	6	3	3	1	1	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	2	2	1	4	5	2	5	6	9	14	12	7	9	17	16	6	7	10	7	6	6	7	4	3	2	2	2	0	2	2	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	9	7	8	10	17	14	6	8	13	8	7	8	8	3	8	2	3	6	3	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	1	3	2	1	6	5	6	11	14	16	19	14	13	8	5	7	7	5	3	6	4	5	4	2	2	2	4	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	2	5	9	9	14	9	14	12	10	11	12	13	8	4	8	5	6	6	2	5	3	2	1	2	2	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	1	0	4	9	6	5	7	9	9	13	7	7	15	9	7	8	10	7	3	4	3	3	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	6	9	12	19	10	17	14	7	7	15	7	4	6	4	3	2	5	2	5	3	3	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	1	1	1	7	1	8	1	7	13	15	10	6	10	12	7	9	4	5	6	6	4	5	4	1	0	4	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	4	4	3	5	9	8	8	12	12	10	10	9	6	4	7	4	2	10	3	6	3	2	3	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	2	0	0	0	0	1	0	1	0	4	8	8	7	12	5	12	13	7	17	11	5	9	6	9	4	1	6	2	3	2	0	2	4	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	2	0	0	3	4	4	2	6	9	6	11	13	10	7	8	10	11	3	15	3	5	4	8	2	2	3	1	2	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	1	2	0	3	5	3	8	6	11	10	13	15	16	8	9	10	6	9	3	2	4	1	5	2	3	3	3	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	1	0	0	1	2	0	2	3	3	6	2	12	14	8	14	11	12	8	8	10	11	5	7	6	4	4	3	6	4	0	2	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	1	3	3	7	6	5	7	9	18	12	14	8	13	10	3	7	7	4	6	3	4	4	1	3	1	3	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2	1	0	0	0	0	2	0	1	1	0	5	1	3	3	14	10	11	7	9	10	7	11	13	6	7	6	2	6	6	5	4	2	2	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	3	0	0	2	3	4	3	4	15	14	13	14	12	17	8	6	11	7	12	6	6	5	3	6	4	1	2	4	2	2	3	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	2	0	1	3	3	2	4	6	7	10	9	7	6	7	10	10	6	5	9	5	4	4	3	7	3	2	2	1	2	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	0	0	0	1	1	0	1	2	2	7	5	8	6	15	9	9	10	10	12	13	8	3	9	4	3	3	4	5	5	2	0	3	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	1	0	1	1	2	3	5	8	7	14	10	14	13	13	16	15	7	10	6	5	2	6	6	4	4	5	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	3	0	1	5	2	6	5	6	5	8	14	10	11	8	11	7	6	3	5	7	3	3	2	7	4	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	1	0	2	1	2	2	3	3	4	8	6	8	14	11	8	12	10	10	9	4	2	2	4	4	5	4	3	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	1	1	4	7	14	3	9	7	12	12	14	11	7	8	6	6	5	7	7	4	2	1	1	0	1	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	1	2	2	10	10	6	9	10	18	12	10	9	21	12	6	8	6	6	8	6	8	7	2	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	1	1	0	0	0	0	0	1	2	7	9	9	7	12	17	17	8	8	11	9	7	10	8	11	7	4	6	2	3	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1	0	1	1	0	0	0	0	0	0	2	4	10	9	4	11	7	11	7	13	11	16	13	15	10	11	8	3	2	3	5	4	5	2	3	0	1	1	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	2	4	3	7	11	8	13	9	8	8	5	7	7	6	3	11	7	7	3	2	3	4	2	3	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	1	1	1	1	4	7	15	8	9	12	12	8	10	12	9	15	6	10	7	2	9	3	2	0	6	3	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	0	1	1	0	1	5	2	3	4	9	13	9	8	8	15	10	12	4	10	6	11	5	7	8	4	1	2	3	5	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0	1	1	0	1	0	0	0	0	2	1	2	5	7	7	5	13	7	19	14	9	10	10	11	3	5	6	9	4	1	7	4	3	4	6	2	1	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2	0	0	0	0	1	0	0	0	1	1	4	5	5	6	9	9	15	8	15	8	13	12	11	3	6	8	7	2	3	3	0	2	1	4	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	2	0	3	4	6	4	12	12	6	11	12	16	9	6	12	9	3	7	6	2	5	5	3	3	2	1	2	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	2	0	0	4	10	10	10	8	6	10	11	6	11	8	13	7	8	9	9	5	5	4	7	3	4	1	3	3	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1	1	0	0	1	0	0	1	0	2	1	2	1	9	6	13	15	12	10	12	13	16	6	7	6	6	8	3	4	6	2	2	2	4	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1	0	1	0	0	0	1	0	3	1	2	3	6	6	2	14	8	14	11	9	10	11	4	10	12	9	4	1	5	8	0	2	6	1	1	0	4	1	2	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	0	1	2	2	6	1	5	7	9	11	4	8	10	9	17	9	5	6	5	8	9	4	4	2	4	5	3	1	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	1	0	3	0	2	3	9	8	9	16	12	11	11	12	10	8	6	6	7	4	8	5	4	4	5	1	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	1	0	2	3	2	7	8	11	9	8	13	15	11	3	6	7	7	6	5	4	2	4	4	4	1	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	4	3	4	7	6	6	10	8	8	13	8	9	9	14	10	4	8	7	7	4	2	2	1	0	0	2	2	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	2	2	2	1	4	6	4	6	10	7	12	13	15	9	12	2	7	4	6	7	4	6	6	5	4	5	0	3	1	2	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	1	1	3	0	1	7	6	4	13	11	15	11	14	7	5	11	12	10	7	6	6	6	3	8	0	1	3	0	3	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	1	4	2	6	6	6	4	10	18	10	9	8	11	8	8	2	8	4	7	5	3	3	5	3	1	2	2	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	0	0	2	0	1	2	1	6	5	10	12	9	11	12	7	17	8	4	3	2	9	4	1	7	3	4	3	1	1	2	3	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	2	5	3	4	7	6	7	8	7	14	11	2	12	5	10	4	10	9	2	6	5	4	4	2	1	1	0	1	4	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	1	0	0	1	0	5	0	3	8	11	11	8	8	12	10	8	7	8	10	3	7	4	5	9	4	4	5	4	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	1	1	1	3	7	7	6	10	11	11	17	8	16	6	9	5	7	6	5	4	3	4	4	1	0	3	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1	0	0	0	0	0	1	2	1	0	3	3	7	5	8	4	5	20	12	11	8	18	8	6	13	4	9	7	4	3	2	1	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	1	3	4	5	15	12	13	11	6	8	9	8	15	9	7	6	6	8	7	4	1	4	7	1	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	1	0	0	1	0	0	2	1	0	4	4	7	4	9	8	11	11	14	10	8	12	2	5	5	5	6	2	2	2	6	0	3	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	1	6	6	8	9	9	12	16	11	8	5	9	15	10	8	5	7	5	4	8	4	5	3	5	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0	0	0	1	3	2	3	4	5	11	9	14	12	11	13	10	12	9	8	8	4	8	8	3	5	1	3	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	0	2	3	1	6	8	9	9	16	10	14	12	7	6	11	10	9	6	1	0	4	5	1	2	3	2	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
